"ts","T","RH","prec","intens","press","entry_id"
"2026-05-15 11:30:00",16.3,75.64,0,0,963.17,11472
"2026-05-15 11:40:00",16.38,76.8,0,0,963.11,11473
"2026-05-15 11:50:00",16.73,75.03,0,0,963.06,11474
"2026-05-15 12:00:00",16.21,76.55,0,0,963.03,11475
"2026-05-15 12:10:00",16.12,74.24,0,0,963,11476
"2026-05-15 12:20:00",15.85,75.29,0,0,962.97,11477
"2026-05-15 12:30:00",15.51,78.01,0,0,962.96,11478
"2026-05-15 12:40:00",14.86,77.93,0,0,962.93,11479
"2026-05-15 12:50:00",14.36,81.41,0,0,962.93,11480
"2026-05-15 13:00:00",14.08,81.93,0,0,962.96,11481
"2026-05-15 13:10:00",14.28,83.63,0,0,962.94,11482
"2026-05-15 13:20:00",14.54,82.69,0,0,962.91,11483
"2026-05-15 13:30:00",14.41,79.06,0,0,962.85,11484
"2026-05-15 13:40:00",14.14,80.36,0.29,0,962.78,11485
"2026-05-15 13:50:00",14.22,78.76,0,0,962.75,11486
"2026-05-15 14:00:00",14.34,78.18,0,0,962.75,11487
"2026-05-15 14:10:00",14.41,76.67,0,0,962.75,11488
"2026-05-15 14:20:00",14.2,80.9,0,0,962.73,11489
"2026-05-15 14:30:00",13.66,84.37,0.29,0.344,962.73,11490
"2026-05-15 14:40:00",13.39,85.67,0.29,2.227,962.78,11491
"2026-05-15 14:50:00",13.29,88.89,0.58,3.608,962.81,11492
"2026-05-15 15:00:00",12.97,91.37,1.45,12.091,962.89,11493
"2026-05-15 15:10:00",12.29,95.14,1.16,9.95,962.94,11494
"2026-05-15 15:20:00",12.06,95.38,2.03,20.332,963.06,11495
"2026-05-15 15:30:00",11.97,95.86,1.16,9.152,963.09,11496
"2026-05-15 15:40:00",11.82,96.46,2.03,26.276,963.13,11497
"2026-05-15 15:50:00",11.95,96.38,0.58,3.548,963.17,11498
"2026-05-15 16:00:00",12.02,95.81,0.58,5.047,963.2,11499
"2026-05-15 16:10:00",12.06,95.94,1.16,8.574,963.23,11500
"2026-05-15 16:20:00",11.98,96.16,0.58,5.738,963.24,11501
"2026-05-15 16:30:00",11.9,96.35,1.16,7.873,963.27,11502
"2026-05-15 16:40:00",12.01,95.88,1.45,11.113,963.33,11503
"2026-05-15 16:50:00",11.84,96.26,1.16,10.552,963.35,11504
"2026-05-15 17:00:00",11.78,96.66,0.87,6.262,963.37,11505
"2026-05-15 17:10:00",11.6,96.84,0.58,4.44,963.39,11506
"2026-05-15 17:20:00",11.4,96.71,0.87,8.365,963.42,11507
"2026-05-15 17:30:00",11.5,97.25,0,0,963.44,11508
"2026-05-15 17:40:00",11.5,96.97,0.29,1.423,963.47,11509
"2026-05-15 17:50:00",11.2,97.62,0.58,3.349,963.54,11510
"2026-05-15 18:00:00",11.02,97.22,0.29,2.475,963.6,11511
"2026-05-15 18:10:00",10.96,97.04,0.29,2.82,963.65,11512
"2026-05-15 18:20:00",11.06,96.96,0.58,3.012,963.67,11513
"2026-05-15 18:30:00",11.02,96.98,0.29,2.442,963.7,11514
"2026-05-15 18:40:00",11.04,97.27,0.58,2.258,963.71,11515
"2026-05-15 18:50:00",11.02,97.6,0.29,3.138,963.74,11516
"2026-05-15 19:00:00",10.94,97.51,0.58,2.893,963.73,11517
"2026-05-15 19:10:00",10.99,97.3,0.29,3.273,963.77,11518
"2026-05-15 19:20:00",11.09,96.93,0,0,963.82,11519
"2026-05-15 19:30:00",11.22,96.67,0,0,963.86,11520
"2026-05-15 19:40:00",11.27,95.75,0,0,963.89,11521
"2026-05-15 19:50:00",11.33,96.15,0,0,963.93,11522
"2026-05-15 20:00:00",11.33,95.81,0,0,963.98,11523
"2026-05-15 20:10:00",11.32,95.83,0,0,964.03,11524
"2026-05-15 20:20:00",11.26,95.4,0,0,964.08,11525
"2026-05-15 20:30:00",11.19,95.94,0,0,964.15,11526
"2026-05-15 20:40:00",11.25,95.57,0,0,964.17,11527
"2026-05-15 20:50:00",11.14,94.97,0,0,964.17,11528
"2026-05-15 21:00:00",11.11,94.88,0,0,964.18,11529
"2026-05-15 21:10:00",11.05,94.62,0,0,964.21,11530
"2026-05-15 21:20:00",10.89,94.73,0,0,964.27,11531
"2026-05-15 21:30:00",10.89,94.55,0,0,964.33,11532
"2026-05-15 21:40:00",10.92,94.78,0,0,964.42,11533
"2026-05-15 21:50:00",10.98,93.9,0,0,964.45,11534
"2026-05-15 22:00:00",10.95,94.81,0,0,964.51,11535
"2026-05-15 22:10:00",10.99,93.35,0,0,964.54,11536
"2026-05-15 22:20:00",11.02,94.87,0,0,964.59,11537
"2026-05-15 22:30:00",11.06,94.04,0,0,964.61,11538
"2026-05-15 22:40:00",11.08,93.97,0,0,964.63,11539
"2026-05-15 22:50:00",11.09,94.01,0,0,964.61,11540
"2026-05-15 23:00:00",11.15,94.62,0,0,964.6,11541
"2026-05-15 23:10:00",11.04,94.4,0,0,964.62,11542
"2026-05-15 23:20:00",11.01,94.23,0,0,964.63,11543
"2026-05-15 23:30:00",10.99,94.66,0,0,964.61,11544
"2026-05-15 23:40:00",10.99,94.16,0,0,964.55,11545
"2026-05-15 23:50:00",10.96,95.04,0,0,964.55,11546
"2026-05-16 00:00:00",10.81,96.65,0,0,964.5,11547
"2026-05-16 00:10:00",10.85,96.35,0,0,964.46,11548
"2026-05-16 00:20:00",10.81,96.16,0,0,964.39,11549
"2026-05-16 00:30:00",10.98,96.15,0,0,964.36,11550
"2026-05-16 00:40:00",10.89,95.85,0,0,964.32,11551
"2026-05-16 00:50:00",10.81,96.07,0,0,964.24,11552
"2026-05-16 01:00:00",10.82,96.43,0,0,964.13,11553
"2026-05-16 01:10:00",10.75,96.25,0,0,964.03,11554
"2026-05-16 01:20:00",10.79,95.98,0,0,963.94,11555
"2026-05-16 01:30:00",10.78,95.21,0,0,963.88,11556
"2026-05-16 01:40:00",10.82,95.52,0.29,0,963.85,11557
"2026-05-16 01:50:00",10.82,95.94,0.29,1.472,963.82,11558
"2026-05-16 02:00:00",10.71,96.37,0,0,963.75,11559
"2026-05-16 02:10:00",10.75,96.11,0,0,963.69,11560
"2026-05-16 02:20:00",10.75,95.89,0.29,0.475,963.64,11561
"2026-05-16 02:30:00",10.69,96.67,0,0,963.55,11562
"2026-05-16 02:40:00",10.71,96.81,0,0,963.49,11563
"2026-05-16 02:50:00",10.58,96.69,0,0,963.39,11564
"2026-05-16 03:00:00",10.56,96.97,0,0,963.27,11565
"2026-05-16 03:10:00",10.4,97.73,0.29,0.393,963.19,11566
"2026-05-16 03:20:00",10.4,98.54,0.29,1.409,963.13,11567
"2026-05-16 03:30:00",10.37,99.04,0.58,4.885,963.08,11568
"2026-05-16 03:40:00",10.3,99.36,0.58,4.762,963.08,11569
"2026-05-16 03:50:00",10.22,99.37,0.29,2.793,963.08,11570
"2026-05-16 04:00:00",10.12,99.46,0.58,2.399,963.06,11571
"2026-05-16 04:10:00",9.75,98.25,0.58,3.849,963.04,11572
"2026-05-16 04:20:00",9.74,96.91,0.58,6.357,962.98,11573
"2026-05-16 04:30:00",9.51,96.68,0.29,1.72,962.87,11574
"2026-05-16 04:40:00",9.43,94.39,0,0,962.78,11575
"2026-05-16 04:50:00",9.31,95.97,0,0,962.67,11576
"2026-05-16 05:00:00",9.3,96.99,0.29,0.655,962.63,11577
"2026-05-16 05:10:00",9.12,93.84,0.29,1.81,962.57,11578
"2026-05-16 05:20:00",9.02,94.63,0,0,962.38,11579
"2026-05-16 05:30:00",8.95,94.89,0,0,962.24,11580
"2026-05-16 05:40:00",8.79,94.75,0,0,962.09,11581
"2026-05-16 05:50:00",8.71,95.64,0,0,962.01,11582
"2026-05-16 06:00:00",8.68,96.16,0,0,962.03,11583
"2026-05-16 06:10:00",8.71,97.27,0,0,962.04,11584
"2026-05-16 06:20:00",8.76,97.48,0,0,962.06,11585
"2026-05-16 06:30:00",8.69,97.73,0,0,962.08,11586
"2026-05-16 06:40:00",8.71,97.55,0,0,962.09,11587
"2026-05-16 06:50:00",8.79,97.69,0,0,962.07,11588
"2026-05-16 07:00:00",8.98,97.63,0,0,962.02,11589
"2026-05-16 07:10:00",9.03,96.98,0,0,962.01,11590
"2026-05-16 07:20:00",9.16,97.14,0,0,962.05,11591
"2026-05-16 07:30:00",9.15,94.58,0,0,962.13,11592
"2026-05-16 07:40:00",9.15,95.8,0,0,962.16,11593
"2026-05-16 07:50:00",9.24,96.36,0,0,962.25,11594
"2026-05-16 08:00:00",9.37,95.8,0,0,962.32,11595
"2026-05-16 08:10:00",9.47,96.04,0,0,962.36,11596
"2026-05-16 08:20:00",9.4,94.87,0,0,962.44,11597
"2026-05-16 08:30:00",9.41,94.81,0,0,962.52,11598
"2026-05-16 08:40:00",9.57,94.12,0,0,962.59,11599
"2026-05-16 08:50:00",10.05,94.23,0,0,962.67,11600
"2026-05-16 09:00:00",10.54,93.94,0,0,962.75,11601
"2026-05-16 09:10:00",10.87,93.9,0,0,962.82,11602
"2026-05-16 09:20:00",11.46,89.61,0,0,962.9,11603
"2026-05-16 09:30:00",11.88,88.05,0,0,962.98,11604
"2026-05-16 09:40:00",12.11,88.76,0,0,963.01,11605
"2026-05-16 09:50:00",12.35,89.48,0,0,963.01,11606
"2026-05-16 10:00:00",11.52,88.26,0,0,963.03,11607
"2026-05-16 10:10:00",8.67,93.65,4.35,70.015,963.11,11608
"2026-05-16 10:20:00",7.85,94.43,2.9,29.538,963.34,11609
"2026-05-16 10:30:00",7.75,95.03,0.29,3.677,963.5,11610
"2026-05-16 10:40:00",7.87,95.64,0.29,1.327,963.62,11611
"2026-05-16 10:50:00",8.72,96.74,0.29,1.905,963.67,11612
"2026-05-16 11:00:00",9.34,95.27,0,0,963.71,11613
"2026-05-16 11:10:00",10.56,96.91,0,0,963.85,11614
"2026-05-16 11:20:00",11.09,93.18,0,0,963.96,11615
"2026-05-16 11:30:00",11.4,92.35,0,0,964.07,11616
"2026-05-16 11:40:00",11.82,89.38,0,0,964.2,11617
"2026-05-16 11:50:00",11.71,88.26,0,0,964.32,11618
"2026-05-16 12:00:00",12.97,87.75,0,0,964.42,11619
"2026-05-16 12:10:00",12.91,82.86,0,0,964.46,11620
"2026-05-16 12:20:00",13.03,84.21,0,0,964.54,11621
"2026-05-16 12:30:00",13.49,83.03,0,0,964.61,11622
"2026-05-16 12:40:00",13.55,83.66,0,0,964.68,11623
"2026-05-16 12:50:00",13.73,82.59,0,0,964.78,11624
"2026-05-16 13:00:00",13.16,81.06,0,0,964.88,11625
"2026-05-16 13:10:00",14.18,75.77,0,0,964.98,11626
"2026-05-16 13:20:00",12.19,87.1,0.29,0,965.09,11627
"2026-05-16 13:30:00",12.84,87.58,0,0,965.22,11628
"2026-05-16 13:40:00",13.93,81.96,0,0,965.32,11629
"2026-05-16 13:50:00",14.14,81.21,0,0,965.4,11630
"2026-05-16 14:00:00",14.42,75.03,0,0,965.48,11631
"2026-05-16 14:10:00",15.1,74.19,0,0,965.55,11632
"2026-05-16 14:20:00",15.21,73.05,0,0,965.55,11633
"2026-05-16 14:30:00",15.31,69.64,0,0,965.56,11634
"2026-05-16 14:40:00",13.69,75.06,0,0,965.57,11635
"2026-05-16 14:50:00",14.62,73.6,0,0,965.62,11636
"2026-05-16 15:00:00",13.98,70.81,0,0,965.72,11637
"2026-05-16 15:10:00",15.1,68.64,0,0,965.83,11638
"2026-05-16 15:20:00",14.36,70.2,0,0,965.93,11639
"2026-05-16 15:30:00",14.32,72.34,0,0,966.02,11640
"2026-05-16 15:40:00",15.41,65.22,0,0,966.14,11641
"2026-05-16 15:50:00",16.72,68.87,0,0,966.26,11642
"2026-05-16 16:00:00",16.95,68.04,0,0,966.32,11643
"2026-05-16 16:10:00",16.92,64.33,0,0,966.37,11644
"2026-05-16 16:20:00",16.35,62.55,0,0,966.42,11645
"2026-05-16 16:30:00",16.14,61.48,0,0,966.51,11646
"2026-05-16 16:40:00",17,60.88,0,0,966.57,11647
"2026-05-16 16:50:00",16.92,59.75,0,0,966.62,11648
"2026-05-16 17:00:00",17.31,60.05,0,0,966.72,11649
"2026-05-16 17:10:00",17.4,57.52,0,0,966.81,11650
"2026-05-16 17:20:00",17.12,61.69,0,0,966.9,11651
"2026-05-16 17:30:00",16.86,59.63,0,0,967.03,11652
"2026-05-16 17:40:00",17.02,58.45,0,0,967.12,11653
"2026-05-16 17:50:00",16.82,58.69,0,0,967.21,11654
"2026-05-16 18:00:00",15.39,65.28,0,0,967.33,11655
"2026-05-16 18:10:00",14.63,66.23,0,0,967.47,11656
"2026-05-16 18:20:00",14.14,65.79,0,0,967.62,11657
"2026-05-16 18:30:00",14.36,79.99,0.29,0,967.78,11658
"2026-05-16 18:40:00",13.56,82.04,0,0,967.92,11659
"2026-05-16 18:50:00",13.07,82.92,0,0,968.02,11660
"2026-05-16 19:00:00",12.64,80.42,0,0,968.18,11661
"2026-05-16 19:10:00",12.3,82.84,0,0,968.33,11662
"2026-05-16 19:20:00",13.1,83.72,0,0,968.5,11663
"2026-05-16 19:30:00",13.25,82.46,0,0,968.66,11664
"2026-05-16 19:40:00",13.52,83.97,0,0,968.8,11665
"2026-05-16 19:50:00",14.06,81.77,0,0,968.94,11666
"2026-05-16 20:00:00",13.87,79.24,0,0,969.14,11667
"2026-05-16 20:10:00",13.53,81.27,0,0,969.36,11668
"2026-05-16 20:20:00",13.23,81.97,0,0,969.55,11669
"2026-05-16 20:30:00",12.72,82.81,0,0,969.76,11670
"2026-05-16 20:40:00",12.22,83.55,0,0,969.95,11671
"2026-05-16 20:50:00",11.75,84.7,0,0,970.11,11672
"2026-05-16 21:00:00",11.67,85.82,0,0,970.29,11673
"2026-05-16 21:10:00",11.4,86.96,0,0,970.49,11674
"2026-05-16 21:20:00",11.18,87.59,0,0,970.66,11675
"2026-05-16 21:30:00",10.98,88.01,0,0,970.82,11676
"2026-05-16 21:40:00",11.02,87.74,0,0,970.99,11677
"2026-05-16 21:50:00",10.75,88.59,0,0,971.14,11678
"2026-05-16 22:00:00",10.78,88.37,0,0,971.29,11679
"2026-05-16 22:10:00",10.68,88.31,0,0,971.42,11680
"2026-05-16 22:20:00",10.54,89.13,0,0,971.54,11681
"2026-05-16 22:30:00",10.58,87.99,0,0,971.66,11682
"2026-05-16 22:40:00",10.61,88.26,0,0,971.79,11683
"2026-05-16 22:50:00",10.5,89.45,0,0,971.95,11684
"2026-05-16 23:00:00",10.4,89.54,0,0,972.1,11685
"2026-05-16 23:10:00",10.22,90.41,0,0,972.22,11686
"2026-05-16 23:20:00",10.12,90.64,0,0,972.3,11687
"2026-05-16 23:30:00",10.17,90.25,0,0,972.37,11688
"2026-05-16 23:40:00",10.19,89.72,0,0,972.44,11689
"2026-05-16 23:50:00",10.26,89.66,0,0,972.5,11690
"2026-05-17 00:00:00",10.13,89.72,0,0,972.58,11691
"2026-05-17 00:10:00",9.91,90.05,0,0,972.69,11692
"2026-05-17 00:20:00",9.7,90.78,0.29,0,972.78,11693
"2026-05-17 00:30:00",9.79,90.62,0,0,972.89,11694
"2026-05-17 00:40:00",9.78,90.64,0,0,972.96,11695
"2026-05-17 00:50:00",9.72,90.53,0,0,973.02,11696
"2026-05-17 01:00:00",9.7,90.9,0,0,973.1,11697
"2026-05-17 01:10:00",9.64,91.22,0,0,973.18,11698
"2026-05-17 01:20:00",9.52,91.91,0,0,973.23,11699
"2026-05-17 01:30:00",9.4,92.12,0,0,973.3,11700
"2026-05-17 01:40:00",9.27,92.57,0,0,973.37,11701
"2026-05-17 01:50:00",9.27,93.4,0,0,973.4,11702
"2026-05-17 02:00:00",9.3,92.89,0,0,973.45,11703
"2026-05-17 02:10:00",9.31,93.27,0,0,973.51,11704
"2026-05-17 02:20:00",9.34,93.18,0,0,973.51,11705
"2026-05-17 02:30:00",9.15,93.68,0,0,973.53,11706
"2026-05-17 02:40:00",9.16,93.68,0,0,973.52,11707
"2026-05-17 02:50:00",9.09,93.75,0,0,973.54,11708
"2026-05-17 03:00:00",9.06,94.11,0,0,973.56,11709
"2026-05-17 03:10:00",8.95,94.49,0,0,973.57,11710
"2026-05-17 03:20:00",9,94.07,0,0,973.58,11711
"2026-05-17 03:30:00",9.02,94.1,0,0,973.62,11712
"2026-05-17 03:40:00",9.06,93.88,0,0,973.65,11713
"2026-05-17 03:50:00",8.99,94.31,0,0,973.66,11714
"2026-05-17 04:00:00",8.73,93.47,0,0,973.69,11715
"2026-05-17 04:10:00",8.68,94.34,0,0,973.72,11716
"2026-05-17 04:20:00",8.69,94.92,0,0,973.74,11717
"2026-05-17 04:30:00",8.72,94.94,0,0,973.76,11718
"2026-05-17 04:40:00",8.61,94.05,0,0,973.81,11719
"2026-05-17 04:50:00",8.55,94.4,0,0,973.85,11720
"2026-05-17 05:00:00",8.33,94.88,0,0,973.92,11721
"2026-05-17 05:10:00",8.42,95.17,0,0,973.96,11722
"2026-05-17 05:20:00",8.44,95.59,0,0,973.96,11723
"2026-05-17 05:30:00",8.42,95.82,0,0,973.94,11724
"2026-05-17 05:40:00",8.52,95.7,0,0,973.88,11725
"2026-05-17 05:50:00",8.68,95,0,0,973.89,11726
"2026-05-17 06:00:00",8.71,95.09,0,0,973.95,11727
"2026-05-17 06:10:00",8.78,94.72,0,0,974,11728
"2026-05-17 06:20:00",8.55,94.31,0,0,974.07,11729
"2026-05-17 06:30:00",8.47,94.48,0,0,974.14,11730
"2026-05-17 06:40:00",8.19,93.96,0,0,974.21,11731
"2026-05-17 06:50:00",8.1,94.46,0,0,974.32,11732
"2026-05-17 07:00:00",8.14,94.8,0,0,974.41,11733
"2026-05-17 07:10:00",8.19,95.07,0,0,974.53,11734
"2026-05-17 07:20:00",8.29,95.32,0,0,974.64,11735
"2026-05-17 07:30:00",8.42,95.59,0.29,0,974.73,11736
"2026-05-17 07:40:00",8.54,95.74,0,0,974.79,11737
"2026-05-17 07:50:00",8.75,95.63,0,0,974.84,11738
"2026-05-17 08:00:00",9.05,96.75,0,0,974.85,11739
"2026-05-17 08:10:00",9.13,96.76,0,0,974.89,11740
"2026-05-17 08:20:00",9.47,97.43,0,0,974.99,11741
"2026-05-17 08:30:00",9.7,97.37,0,0,975.07,11742
"2026-05-17 08:40:00",9.98,97.22,0,0,975.11,11743
"2026-05-17 08:50:00",10.23,96.81,0,0,975.19,11744
"2026-05-17 09:00:00",10.6,96.35,0,0,975.26,11745
"2026-05-17 09:10:00",10.96,95.98,0,0,975.31,11746
"2026-05-17 09:20:00",11.18,95.45,0,0,975.34,11747
"2026-05-17 09:30:00",11.85,94.38,0,0,975.36,11748
"2026-05-17 09:40:00",12.14,93.48,0,0,975.39,11749
"2026-05-17 09:50:00",12.76,93.19,0,0,975.39,11750
"2026-05-17 10:00:00",13.15,91.38,0,0,975.4,11751
"2026-05-17 10:10:00",13.81,90.8,0,0,975.41,11752
"2026-05-17 10:20:00",14.32,86.56,0,0,975.43,11753
"2026-05-17 10:30:00",14.84,82.91,0,0,975.47,11754
"2026-05-17 10:40:00",15.55,81.16,0,0,975.53,11755
"2026-05-17 10:50:00",16.24,77.02,0,0,975.6,11756
"2026-05-17 11:00:00",16.44,76.3,0,0,975.67,11757
"2026-05-17 11:10:00",17.09,74.18,0,0,975.72,11758
"2026-05-17 11:20:00",17.23,70.65,0,0,975.76,11759
"2026-05-17 11:30:00",17.75,70.08,0,0,975.78,11760
"2026-05-17 11:40:00",18.17,66.8,0,0,975.8,11761
"2026-05-17 11:50:00",18.4,64.77,0,0,975.81,11762
"2026-05-17 12:00:00",18.71,61.01,0,0,975.83,11763
"2026-05-17 12:10:00",18.72,60.59,0,0,975.84,11764
"2026-05-17 12:20:00",19.43,59.45,0,0,975.85,11765
"2026-05-17 12:30:00",19.14,57.07,0,0,975.86,11766
"2026-05-17 12:40:00",19.8,54.85,0,0,975.85,11767
"2026-05-17 12:50:00",20.14,52.85,0,0,975.84,11768
"2026-05-17 13:00:00",20.55,46.82,0,0,975.81,11769
"2026-05-17 13:10:00",20.24,50.22,0,0,975.76,11770
"2026-05-17 13:20:00",20.67,42.66,0,0,975.7,11771
"2026-05-17 13:30:00",21.35,44.14,0,0,975.66,11772
"2026-05-17 13:40:00",20.93,43.36,0,0,975.63,11773
"2026-05-17 13:50:00",20.17,41.79,0,0,975.62,11774
"2026-05-17 14:00:00",20.73,42.9,0,0,975.59,11775
"2026-05-17 14:10:00",21.14,40.06,0,0,975.58,11776
"2026-05-17 14:20:00",21.56,42.12,0,0,975.56,11777
"2026-05-17 14:30:00",21.92,40.73,0,0,975.55,11778
"2026-05-17 14:40:00",21.9,37.51,0,0,975.53,11779
"2026-05-17 14:50:00",21.45,37.1,0,0,975.5,11780
"2026-05-17 15:00:00",22,40.71,0,0,975.47,11781
"2026-05-17 15:10:00",22.11,40.51,0,0,975.43,11782
"2026-05-17 15:20:00",21.82,37.02,0,0,975.42,11783
"2026-05-17 15:30:00",22.61,36.22,0,0,975.36,11784
"2026-05-17 15:40:00",22.3,36.87,0,0,975.3,11785
"2026-05-17 15:50:00",23.04,38.22,0,0,975.22,11786
"2026-05-17 16:00:00",22,37.53,0,0,975.15,11787
"2026-05-17 16:10:00",22.73,37.04,0,0,975.1,11788
"2026-05-17 16:20:00",22.47,34.64,0,0,975.04,11789
"2026-05-17 16:30:00",23.1,39.72,0,0,974.98,11790
"2026-05-17 16:40:00",22.85,40.75,0,0,974.95,11791
"2026-05-17 16:50:00",22.93,39.41,0,0,974.92,11792
"2026-05-17 17:00:00",22.35,37.33,0,0,974.89,11793
"2026-05-17 17:10:00",22.22,37.06,0,0,974.84,11794
"2026-05-17 17:20:00",22.2,39.27,0,0,974.83,11795
"2026-05-17 17:30:00",20.72,51.58,0,0,974.81,11796
"2026-05-17 17:40:00",19.77,57.56,0,0,974.86,11797
"2026-05-17 17:50:00",19.37,58.04,0,0,974.93,11798
"2026-05-17 18:00:00",19.43,58.21,0,0,974.99,11799
"2026-05-17 18:10:00",19.59,58.06,0,0,975.01,11800
"2026-05-17 18:20:00",19.12,59.08,0,0,975.02,11801
"2026-05-17 18:30:00",19.01,56.41,0,0,975.05,11802
"2026-05-17 18:40:00",18.75,57.7,0,0,975.09,11803
"2026-05-17 18:50:00",19.12,57.62,0,0,975.13,11804
"2026-05-17 19:00:00",18.75,56.39,0,0,975.16,11805
"2026-05-17 19:10:00",18.77,58.26,0,0,975.22,11806
"2026-05-17 19:20:00",18.46,56.5,0,0,975.27,11807
"2026-05-17 19:30:00",18.84,58.15,0,0,975.33,11808
"2026-05-17 19:40:00",18.68,57.4,0,0,975.4,11809
"2026-05-17 19:50:00",18.3,57.84,0,0,975.47,11810
"2026-05-17 20:00:00",17.84,58.89,0,0,975.57,11811
"2026-05-17 20:10:00",16.55,61.14,0,0,975.64,11812
"2026-05-17 20:20:00",16.28,61.6,0,0,975.74,11813
"2026-05-17 20:30:00",16.13,62.54,0,0,975.81,11814
"2026-05-17 20:40:00",15.61,63.78,0,0,975.87,11815
"2026-05-17 20:50:00",15.19,64.66,0,0,975.92,11816
"2026-05-17 21:00:00",14.9,65.82,0,0,975.99,11817
"2026-05-17 21:10:00",14.92,66.85,0,0,976.07,11818
"2026-05-17 21:20:00",14.71,67.08,0,0,976.14,11819
"2026-05-17 21:30:00",14.62,66.41,0,0,976.21,11820
"2026-05-17 21:40:00",14.41,68.96,0,0,976.3,11821
"2026-05-17 21:50:00",14.18,69.08,0,0,976.39,11822
"2026-05-17 22:00:00",13.97,69.72,0,0,976.48,11823
"2026-05-17 22:10:00",13.86,69.59,0,0,976.58,11824
"2026-05-17 22:20:00",13.79,70.54,0,0,976.67,11825
"2026-05-17 22:30:00",13.59,70.97,0,0,976.76,11826
"2026-05-17 22:40:00",13.35,71.86,0,0,976.86,11827
"2026-05-17 22:50:00",13.31,71.43,0,0,976.94,11828
"2026-05-17 23:00:00",13.14,72.78,0,0,977.02,11829
"2026-05-17 23:10:00",13.03,73.17,0,0,977.08,11830
"2026-05-17 23:20:00",13.03,73.97,0,0,977.13,11831
"2026-05-17 23:30:00",12.9,74.11,0.29,0,977.18,11832
"2026-05-17 23:40:00",12.98,74.44,0,0,977.22,11833
"2026-05-17 23:50:00",12.83,75.43,0,0,977.24,11834
"2026-05-18 00:00:00",12.74,75.93,0,0,977.24,11835
"2026-05-18 00:10:00",12.56,76.4,0,0,977.25,11836
"2026-05-18 00:20:00",12.42,76.71,0,0,977.27,11837
"2026-05-18 00:30:00",12.35,77.18,0,0,977.27,11838
"2026-05-18 00:40:00",12.21,77.12,0,0,977.26,11839
"2026-05-18 00:50:00",12.06,77.95,0,0,977.24,11840
"2026-05-18 01:00:00",12.01,78.15,0,0,977.24,11841
"2026-05-18 01:10:00",11.95,78.26,0,0,977.25,11842
"2026-05-18 01:20:00",11.84,78.79,0,0,977.27,11843
"2026-05-18 01:30:00",11.77,79.31,0,0,977.28,11844
"2026-05-18 01:40:00",11.77,79.24,0,0,977.3,11845
"2026-05-18 01:50:00",11.7,79.15,0,0,977.33,11846
"2026-05-18 02:00:00",11.63,78.83,0,0,977.34,11847
"2026-05-18 02:10:00",11.56,78.4,0,0,977.35,11848
"2026-05-18 02:20:00",11.43,79.5,0,0,977.35,11849
"2026-05-18 02:30:00",11.4,79.37,0,0,977.33,11850
"2026-05-18 02:40:00",11.22,80.18,0,0,977.3,11851
"2026-05-18 02:50:00",11.16,80.48,0,0,977.3,11852
"2026-05-18 03:00:00",11.11,80.88,0,0,977.27,11853
"2026-05-18 03:10:00",11.09,80.85,0,0,977.25,11854
"2026-05-18 03:20:00",11.02,81.08,0,0,977.23,11855
"2026-05-18 03:30:00",10.88,81.53,0,0,977.24,11856
"2026-05-18 03:40:00",10.77,81.7,0,0,977.25,11857
"2026-05-18 03:50:00",10.75,81.67,0,0,977.28,11858
"2026-05-18 04:00:00",10.65,81.87,0,0,977.31,11859
"2026-05-18 04:10:00",10.61,81.9,0,0,977.34,11860
"2026-05-18 04:20:00",10.29,83.26,0,0,977.36,11861
"2026-05-18 04:30:00",10.1,84.14,0,0,977.34,11862
"2026-05-18 04:40:00",9.98,85.02,0,0,977.34,11863
"2026-05-18 04:50:00",9.86,85.21,0,0,977.32,11864
"2026-05-18 05:00:00",9.77,84.83,0,0,977.32,11865
"2026-05-18 05:10:00",9.79,85.29,0,0,977.32,11866
"2026-05-18 05:20:00",9.85,85.55,0,0,977.31,11867
"2026-05-18 05:30:00",9.79,85.82,0,0,977.32,11868
"2026-05-18 05:40:00",9.7,86.4,0,0,977.34,11869
"2026-05-18 05:50:00",9.79,86.78,0,0,977.37,11870
"2026-05-18 06:00:00",9.79,87.15,0,0,977.41,11871
"2026-05-18 06:10:00",9.81,86.78,0,0,977.43,11872
"2026-05-18 06:20:00",9.81,87.28,0,0,977.43,11873
"2026-05-18 06:30:00",9.81,86.81,0,0,977.47,11874
"2026-05-18 06:40:00",9.95,86.84,0,0,977.52,11875
"2026-05-18 06:50:00",10.02,86.62,0,0,977.57,11876
"2026-05-18 07:00:00",10.01,86.53,0,0,977.63,11877
"2026-05-18 07:10:00",10.09,86.59,0,0,977.7,11878
"2026-05-18 07:20:00",10.12,86.92,0,0,977.77,11879
"2026-05-18 07:30:00",10.22,87.29,0,0,977.81,11880
"2026-05-18 07:40:00",10.47,87.18,0,0,977.82,11881
"2026-05-18 07:50:00",10.51,86.72,0,0,977.86,11882
"2026-05-18 08:00:00",10.65,86.3,0,0,977.86,11883
"2026-05-18 08:10:00",10.81,86.45,0,0,977.89,11884
"2026-05-18 08:20:00",11.05,85.55,0,0,977.9,11885
"2026-05-18 08:30:00",11.39,85.5,0,0,977.93,11886
"2026-05-18 08:40:00",11.66,86.37,0,0,977.95,11887
"2026-05-18 08:50:00",11.95,87.25,0,0,977.99,11888
